id,name,place,population,adm1_name,adm2_name
way/1497060431,,isolated_dwelling,,Kavango West,Kapako
way/1498580001,,farm,,Kavango West,Kapako
way/1338830185,,isolated_dwelling,,Kavango East,Mashare
way/1338830186,,isolated_dwelling,,Kavango East,Mashare
way/1338830184,,isolated_dwelling,,Kavango East,Mashare
way/1338642898,,isolated_dwelling,,Kavango East,Mashare
way/1338642371,,isolated_dwelling,,Kavango East,Mashare
way/1338896550,,isolated_dwelling,,Kavango East,Mashare
way/1338896549,,isolated_dwelling,,Kavango East,Mashare
way/1338896553,,isolated_dwelling,,Kavango East,Mashare
way/1494386992,,isolated_dwelling,,Kavango West,Kapako
way/1497060432,,isolated_dwelling,,Kavango West,Kapako
node/11569571528,,hamlet,,Kavango East,Mukwe
node/7206362097,,isolated_dwelling,,Zambezi,Linyanti
node/3215893784,,hamlet,,Zambezi,Sibbinda
node/3216015552,,hamlet,,Zambezi,Kongola
node/3215893761,,hamlet,,Zambezi,Sibbinda
node/3215893790,,hamlet,,Zambezi,Sibbinda
node/3194374976,,village,,Zambezi,Kongola
node/3216024852,,hamlet,,Zambezi,Katima Mulilo Rural
node/3216076222,,hamlet,,Zambezi,Katima Mulilo Rural
node/3216076363,,hamlet,,Zambezi,Katima Mulilo Rural
node/3216076220,,hamlet,,Zambezi,Katima Mulilo Rural
node/3216076253,,hamlet,,Zambezi,Katima Mulilo Rural
node/3216076165,,hamlet,,Zambezi,Katima Mulilo Rural
node/3216024835,,hamlet,,Zambezi,Katima Mulilo Rural
node/1936375734,,hamlet,,Zambezi,Kabbe
node/1936375912,,hamlet,,Zambezi,Kabbe
node/1936375902,,hamlet,,Zambezi,Kabbe
node/3362239429,,hamlet,,Zambezi,Kabbe
node/3362239430,,hamlet,,Zambezi,Kabbe
node/3362239428,,hamlet,,Zambezi,Kabbe
node/3367906924,,hamlet,,Zambezi,Kabbe
node/5422200925,,hamlet,,Zambezi,Kabbe
node/1936375690,,hamlet,,Zambezi,Kabbe
node/4140482192,,hamlet,,,
node/1936375617,,hamlet,,Zambezi,Kabbe
node/3370944527,,hamlet,,Zambezi,Kabbe
node/1936375820,,hamlet,,Zambezi,Kabbe
node/1936375796,,hamlet,,Zambezi,Kabbe
node/3370944562,,hamlet,,Zambezi,Kabbe
node/1936375653,,hamlet,,Zambezi,Kabbe
node/1936375821,,hamlet,,Zambezi,Kabbe
node/1936375694,,hamlet,,Zambezi,Kabbe
node/1936375750,,hamlet,,Zambezi,Kabbe
node/1936375622,,hamlet,,Zambezi,Kabbe
node/3181162796,,hamlet,,Karas,Naminus (Luderitz)
node/3178934349,,hamlet,,Karas,Naminus (Luderitz)
way/403450505,,hamlet,,Karas,Oranjemund
node/3526738150,,isolated_dwelling,,,
node/3175725954,,hamlet,,Karas,Karasburg
node/3166721374,,hamlet,,Karas,Karasburg
node/5279337620,,isolated_dwelling,,Karas,Karasburg
way/191883938,,hamlet,,Karas,Karasburg
node/3175687675,,hamlet,,Karas,Keetmanshoop Rural
node/3554474936,,isolated_dwelling,,Karas,Keetmanshoop Rural
node/3181280953,,hamlet,,Karas,Berseba
node/3181675417,,hamlet,,Karas,Berseba
node/3161811381,,hamlet,,Karas,Berseba
way/442222049,,isolated_dwelling,,Karas,Naminus (Luderitz)
node/3181675191,,hamlet,,Karas,Berseba
node/3178626688,,hamlet,,Hardap,Gibeon
node/3178595550,,hamlet,,Hardap,Gibeon
node/3183381363,,hamlet,,Hardap,Gibeon
node/3183381123,,hamlet,,Hardap,Gibeon
node/3188213318,,hamlet,,Hardap,Rehoboth Rural
node/3183455547,,hamlet,,Hardap,Gibeon
node/3183455676,,hamlet,,Hardap,Gibeon
node/5271839493,,hamlet,,Hardap,Gibeon
node/5271839479,,isolated_dwelling,,Hardap,Gibeon
node/5271839326,,isolated_dwelling,,Hardap,Gibeon
node/5271839667,,hamlet,,Hardap,Gibeon
node/5269952777,,isolated_dwelling,,Karas,Berseba
node/5269953196,,village,,Karas,Berseba
node/3159312694,,hamlet,,Hardap,Gibeon
node/3159312695,,hamlet,,Hardap,Gibeon
node/5269950899,,hamlet,,Hardap,Gibeon
node/3190526308,,hamlet,,Hardap,Gibeon
node/3161510819,,hamlet,,Hardap,Gibeon
node/3161530567,,hamlet,,Hardap,Gibeon
node/3161511081,,hamlet,,Hardap,Gibeon
node/3161511070,,hamlet,,Hardap,Mariental Rural
node/3159617862,,hamlet,,Hardap,Mariental Rural
node/3162965449,,hamlet,,Hardap,Gibeon
node/3162968326,,hamlet,,Hardap,Gibeon
node/3188044084,,hamlet,,Hardap,Rehoboth Rural
node/3189218356,,hamlet,,Hardap,Mariental Rural
node/3188044076,,hamlet,,Hardap,Rehoboth Rural
node/3186051284,,hamlet,,Hardap,Mariental Rural
node/3188466375,,hamlet,,Hardap,Mariental Rural
node/3186051301,,hamlet,,Hardap,Mariental Rural
node/3186051415,,hamlet,,Hardap,Mariental Rural
node/3186051277,,hamlet,,Hardap,Mariental Rural
node/3186051405,,hamlet,,Khomas,Windhoek Rural
node/3190054885,,hamlet,,Khomas,Windhoek Rural
node/4919210249,,hamlet,,Khomas,Windhoek Rural
node/6435089655,,hamlet,,Omaheke,Gobabis
node/6822048979,,hamlet,,Khomas,Windhoek Rural
node/6822048910,,hamlet,,Khomas,Windhoek Rural
node/6213236003,,hamlet,,Hardap,Rehoboth Urban East
node/3189607859,,hamlet,,Hardap,Rehoboth Urban East
node/3189609024,,hamlet,,Hardap,Rehoboth Urban West
node/3189634616,,hamlet,,Khomas,Windhoek Rural
node/3189635234,,hamlet,,Khomas,Windhoek Rural
node/6822048993,,hamlet,,Khomas,Windhoek Rural
node/6822048981,,hamlet,,Khomas,Windhoek Rural
node/4289114058,,hamlet,,Khomas,Windhoek Rural
node/4297406052,,hamlet,,Khomas,Windhoek Rural
node/3439574944,,hamlet,,Khomas,Windhoek Rural
node/4225930397,,hamlet,,Khomas,Windhoek Rural
node/3440706399,,hamlet,,Khomas,Windhoek Rural
node/4210855988,,hamlet,,Khomas,Windhoek Rural
node/4356494060,,hamlet,,Khomas,Windhoek Rural
node/3443306045,,hamlet,,Khomas,Windhoek Rural
node/4306184255,,hamlet,,Hardap,Rehoboth Rural
node/4392475098,,hamlet,,Hardap,Rehoboth Rural
node/4370222362,,hamlet,,Khomas,Windhoek Rural
node/4005529207,,hamlet,,Khomas,Windhoek Rural
node/4226934673,,hamlet,,Khomas,Windhoek Rural
node/4306957536,,hamlet,,Hardap,Rehoboth Rural
node/4252985302,,hamlet,,Khomas,Windhoek Rural
node/4252985415,,hamlet,,Khomas,Windhoek Rural
node/4920405491,,hamlet,,Hardap,Rehoboth Rural
node/3186040813,,hamlet,,Khomas,Windhoek Rural
node/3186040833,,hamlet,,Khomas,Windhoek Rural
node/4920169550,,hamlet,,Hardap,Gibeon
node/4021088752,,hamlet,,Khomas,Windhoek Rural
node/3440807545,,hamlet,,Khomas,Windhoek Rural
node/3440807638,,hamlet,,Khomas,Windhoek Rural
node/4920533659,,hamlet,,Hardap,Rehoboth Rural
node/4920781788,,hamlet,,Hardap,Rehoboth Rural
node/4920541483,,hamlet,,Hardap,Rehoboth Rural
node/4263214627,,hamlet,,Khomas,Windhoek Rural
node/3441194624,,hamlet,,Khomas,Windhoek Rural
node/3441288601,,hamlet,,Khomas,Windhoek Rural
node/3441195224,,hamlet,,Hardap,Rehoboth Rural
node/3993978154,,hamlet,,Khomas,Windhoek Rural
node/2832138439,,hamlet,,Khomas,Windhoek Rural
node/3994053382,,hamlet,,Khomas,Windhoek Rural
node/3447208524,,hamlet,,Khomas,Windhoek Rural
node/2835188744,,hamlet,,Khomas,Windhoek Rural
node/4021482732,,hamlet,,Khomas,Windhoek Rural
node/3439479074,,hamlet,,Erongo,Karibib
node/3214284936,,hamlet,,Erongo,Arandis
